Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
8,8.8,1.37,0.043,0,8.3,0,96.86,163.51,0.89,0.09,1025,1.3,70,1.5
9,8.3,1.35,0.044,0,8.1,0,98.78,157.55,0.9,0.09,1024,1.3,66,2.0
10,8.1,1.33,0.044,3,8.1,0,100.0,147.35,0.9,0.09,1024,1.3,59,2.4
11,7.9,1.28,0.045,5,7.9,0,100.0,135.88,0.91,0.09,1024,1.3,53,2.4
12,7.8,1.26,0.046,3,7.8,0,100.0,124.07,0.91,0.09,1024,1.2,51,2.4
13,7.5,1.28,0.043,3,7.5,0,100.0,112.32,0.9,0.09,1023,1.2,51,2.3
14,7.1,1.32,0.043,3,7.1,0,100.0,100.89,0.9,0.09,1024,1.2,50,2.1
15,7.9,1.34,0.047,8,7.2,6,95.3,89.53,0.9,0.09,1024,1.2,48,2.1
16,9.6,1.38,0.05,0,7.5,144,86.98,79.97,0.9,0.09,1025,1.2,48,2.2
17,11.4,1.4,0.049,0,8.1,304,79.96,71.38,0.89,0.09,1025,1.1,55,2.3
18,13.2,1.45,0.043,0,8.8,432,74.47,64.67,0.89,0.09,1024,1.1,66,2.2
19,14.4,1.45,0.044,0,9.3,509,71.55,60.52,0.89,0.09,1023,1.1,73,1.9
20,15.1,1.46,0.046,0,9.7,528,69.94,59.5,0.88,0.09,1023,1.2,76,1.6
21,15.5,1.52,0.041,0,9.7,486,68.53,61.76,0.87,0.09,1022,1.2,75,1.4
22,15.4,1.54,0.041,0,9.9,388,69.59,66.96,0.87,0.09,1022,1.2,72,1.2
23,14.5,1.55,0.041,7,10.5,185,76.85,74.47,0.88,0.09,1022,1.2,61,0.9
0,13.3,1.53,0.045,7,10.4,45,82.78,83.59,0.88,0.1,1022,1.2,44,0.9
1,12.5,1.51,0.047,7,9.9,0,84.28,94.07,0.89,0.1,1023,1.2,28,1.0
2,11.9,1.51,0.047,7,10.2,0,89.07,105.18,0.89,0.1,1023,1.1,13,1.0
3,11.5,1.51,0.048,7,10.2,0,91.78,116.76,0.89,0.1,1023,1.1,179,1.0
4,11.1,1.52,0.048,7,10.2,0,93.91,128.56,0.89,0.1,1023,1.1,356,1.0
5,10.8,1.52,0.05,7,10.1,0,95.61,140.29,0.89,0.1,1023,1.1,188,1.0
6,10.7,1.5,0.052,7,10.1,0,96.01,151.42,0.89,0.1,1023,1.1,17,0.9
7,10.5,1.51,0.052,7,10.0,0,96.83,160.49,0.89,0.1,1023,1.1,186,1.0
8,10.2,1.51,0.053,8,10.0,0,98.39,163.36,0.89,0.1,1023,1.2,346,1.1
9,9.7,1.5,0.053,8,9.7,0,100.0,157.47,0.89,0.1,1023,1.2,334,1.4
10,9.1,1.49,0.048,8,9.1,0,100.0,147.32,0.89,0.1,1023,1.2,329,1.7
11,8.7,1.41,0.043,8,8.7,0,100.0,135.86,0.9,0.1,1023,1.2,326,1.9
12,8.7,1.3,0.038,7,8.7,0,100.0,124.05,0.91,0.1,1023,1.1,324,1.9
13,8.5,1.24,0.032,8,8.5,0,100.0,112.3,0.91,0.1,1023,1.0,321,2.0
14,8.3,1.22,0.027,5,8.3,0,100.0,100.86,0.91,0.1,1023,0.9,320,2.0
15,9.1,1.2,0.024,8,8.5,6,96.0,89.5,0.9,0.1,1023,0.8,318,1.9
16,10.5,1.2,0.023,8,9.0,113,90.41,79.91,0.9,0.1,1024,0.8,316,2.0
17,11.6,1.2,0.023,8,9.4,237,86.35,71.29,0.9,0.1,1024,0.8,313,1.9
18,12.7,1.16,0.024,8,10.0,385,83.68,64.55,0.9,0.1,1024,0.8,311,1.7
19,13.8,1.17,0.024,7,10.5,393,80.47,60.37,0.9,0.1,1023,0.8,313,1.8
20,14.4,1.18,0.024,8,10.5,454,77.42,59.32,0.9,0.1,1022,0.8,314,1.9
21,14.5,1.03,0.032,7,10.5,376,77.01,61.57,0.91,0.1,1022,0.8,312,1.8
22,14.3,1.0,0.032,7,10.7,269,78.89,66.77,0.91,0.1,1022,0.8,307,1.6
23,13.3,0.97,0.032,7,11.3,147,87.96,74.28,0.91,0.1,1022,0.8,302,1.5
0,11.9,0.94,0.032,7,10.7,50,92.51,83.41,0.91,0.1,1022,0.8,306,1.7
1,10.9,0.91,0.034,8,10.4,0,96.93,93.9,0.91,0.1,1022,0.8,314,2.0
2,10.3,0.88,0.038,8,10.3,0,100.0,105.01,0.92,0.1,1022,0.8,320,2.1
3,9.9,0.93,0.038,8,9.9,0,100.0,116.59,0.91,0.1,1022,0.8,324,2.1
4,9.5,0.97,0.038,8,9.5,0,100.0,128.39,0.91,0.1,1022,0.8,330,2.1
5,9.1,1.02,0.039,8,9.1,0,100.0,140.12,0.9,0.1,1022,0.8,338,2.1
6,8.8,1.08,0.038,8,8.8,0,100.0,151.24,0.9,0.1,1022,0.8,347,2.2
7,8.6,1.15,0.037,0,8.6,0,100.0,160.29,0.89,0.1,1022,0.8,176,2.2
8,8.4,1.19,0.035,0,8.3,0,99.15,163.2,0.89,0.1,1022,0.9,4,2.1
9,8.2,1.22,0.032,7,8.0,0,98.63,157.39,0.88,0.1,1022,0.9,11,2.0
10,8.0,1.22,0.029,3,7.7,0,97.87,147.28,0.88,0.1,1022,0.9,14,2.0
11,8.0,1.21,0.026,3,7.3,0,95.51,135.83,0.88,0.1,1022,1.0,14,2.0
12,8.0,1.22,0.024,3,7.0,0,93.28,124.03,0.88,0.1,1022,1.0,12,2.0
13,7.9,1.24,0.022,3,6.7,0,92.17,112.27,0.88,0.1,1022,1.0,8,2.0
14,7.9,1.27,0.022,3,6.5,0,91.06,100.82,0.88,0.1,1022,1.0,5,2.0
15,9.0,1.28,0.022,0,6.6,11,84.69,89.45,0.88,0.1,1022,1.0,4,2.0
16,11.0,1.3,0.021,0,7.6,153,79.8,79.84,0.89,0.1,1022,0.9,5,2.1
17,12.7,1.3,0.021,0,8.3,317,74.51,71.19,0.89,0.1,1022,0.8,4,2.2
18,14.3,1.14,0.025,0,8.8,450,69.56,64.42,0.9,0.1,1021,0.7,2,2.0
19,15.6,1.17,0.024,0,9.1,514,65.3,60.21,0.89,0.1,1020,0.7,180,1.9
20,16.4,1.2,0.023,8,9.2,475,62.34,59.14,0.89,0.1,1019,0.7,181,1.8
21,16.8,1.14,0.026,8,9.3,422,61.23,61.37,0.89,0.1,1019,0.7,3,1.5
22,16.8,1.15,0.027,8,9.6,359,62.64,66.57,0.89,0.1,1019,0.8,181,1.2
23,15.7,1.17,0.028,0,10.7,255,72.14,74.09,0.89,0.1,1019,0.8,354,0.9
0,14.2,1.2,0.028,3,10.5,73,78.23,83.23,0.88,0.1,1019,0.9,355,0.9
1,13.0,1.23,0.029,3,9.7,0,80.53,93.72,0.88,0.1,1020,0.9,189,0.9
2,12.0,1.26,0.031,8,10.0,0,87.67,104.84,0.88,0.1,1020,0.9,23,1.1
3,10.9,1.3,0.033,7,10.2,0,95.54,116.43,0.88,0.1,1020,0.9,31,1.3
4,10.2,1.33,0.035,7,10.1,0,99.43,128.23,0.88,0.1,1020,0.9,39,1.5
5,9.9,1.35,0.037,7,9.9,0,99.71,139.95,0.89,0.1,1021,0.8,46,2.0
6,9.7,1.36,0.039,7,9.4,0,98.0,151.06,0.89,0.1,1021,0.8,50,2.4
7,9.4,1.34,0.04,6,8.8,0,95.8,160.1,0.89,0.1,1020,0.8,53,2.7
8,9.0,1.32,0.041,7,8.0,0,93.68,163.03,0.9,0.1,1020,0.8,54,2.9
9,8.6,1.28,0.041,6,7.3,0,91.84,157.3,0.89,0.1,1020,0.8,55,3.1
10,8.4,1.24,0.039,7,6.8,0,89.74,147.23,0.89,0.1,1021,0.8,55,3.2
11,8.2,1.22,0.034,6,6.4,0,88.32,135.8,0.89,0.1,1021,0.8,54,3.2
12,8.2,1.23,0.03,8,6.1,0,86.56,124.01,0.89,0.1,1021,0.8,53,3.1
13,8.1,1.25,0.027,7,5.9,0,85.87,112.24,0.89,0.1,1021,0.7,53,3.0
14,8.1,1.25,0.026,8,5.7,0,84.76,100.78,0.88,0.1,1022,0.7,54,2.9
15,8.5,1.24,0.025,8,5.6,7,81.8,89.4,0.88,0.1,1022,0.7,55,2.9
16,9.5,1.22,0.025,7,5.9,96,78.14,79.76,0.88,0.1,1022,0.7,54,3.1
17,10.7,1.2,0.025,6,6.2,125,73.56,71.09,0.89,0.1,1023,0.7,53,3.2
18,12.2,1.08,0.027,6,6.4,249,67.59,64.28,0.89,0.1,1022,0.7,54,3.1
19,13.6,1.07,0.027,6,6.8,272,63.59,60.05,0.89,0.1,1022,0.7,55,2.7
20,14.6,1.07,0.027,7,7.5,426,62.4,58.95,0.89,0.1,1021,0.7,58,2.2
21,15.2,0.99,0.028,6,8.0,278,62.3,61.17,0.89,0.1,1021,0.7,64,1.9
22,15.0,0.99,0.029,6,8.6,170,65.69,66.37,0.89,0.1,1021,0.8,72,1.5
23,13.8,1.0,0.031,7,9.7,125,76.47,73.89,0.9,0.1,1021,0.8,79,1.2
0,12.4,1.01,0.034,0,9.8,90,84.21,83.04,0.9,0.1,1021,0.9,85,1.1
1,11.9,1.02,0.036,8,9.1,0,82.86,93.54,0.9,0.1,1021,0.9,92,1.2
2,11.8,1.03,0.037,8,9.0,0,83.08,104.67,0.9,0.1,1022,1.0,100,1.1
3,11.9,1.05,0.04,8,8.9,0,81.73,116.26,0.9,0.1,1022,1.1,108,0.9
4,12.0,1.08,0.043,8,8.7,0,80.37,128.06,0.9,0.1,1022,1.2,118,0.7
5,12.0,1.1,0.045,8,8.6,0,79.48,139.78,0.9,0.1,1022,1.4,123,0.4
6,12.0,1.12,0.046,8,8.3,0,77.92,150.88,0.89,0.1,1022,1.5,236,0.3
7,11.4,1.14,0.046,8,8.1,0,80.14,159.89,0.9,0.1,1021,1.7,349,0.6
8,10.5,1.15,0.045,8,8.4,0,86.66,162.85,0.9,0.1,1020,1.8,354,1.0
9,9.9,1.16,0.045,8,8.3,0,89.72,157.2,0.9,0.1,1020,1.9,186,1.3
10,9.4,1.17,0.044,8,7.9,0,90.43,147.18,0.9,0.1,1019,1.9,20,1.6
11,8.9,1.17,0.044,8,7.5,0,90.7,135.77,0.9,0.1,1019,1.9,35,1.8
12,8.4,1.17,0.044,8,7.1,0,91.6,123.97,0.9,0.1,1019,1.9,48,2.0
13,8.0,1.17,0.044,8,6.8,0,92.13,112.2,0.9,0.1,1019,1.9,58,2.1
14,7.9,1.17,0.043,8,6.5,0,90.74,100.73,0.9,0.1,1019,1.9,63,2.2
15,8.6,1.16,0.044,4,6.3,6,85.73,89.34,0.9,0.1,1019,1.9,64,2.3
16,9.7,1.16,0.044,8,6.5,76,80.45,79.67,0.91,0.1,1019,1.9,64,2.3
17,11.0,1.15,0.045,8,6.8,214,75.12,70.97,0.91,0.1,1019,1.9,63,2.2
18,12.5,1.2,0.043,8,7.6,300,72.14,64.14,0.91,0.1,1019,1.9,62,2.0
19,13.7,1.21,0.045,7,8.5,116,70.83,59.88,0.91,0.1,1019,1.9,61,1.8
20,14.4,1.22,0.047,7,8.9,418,69.55,58.76,0.91,0.1,1018,1.8,59,1.6
21,14.7,1.24,0.047,0,9.1,470,69.29,60.97,0.91,0.1,1017,1.8,56,1.6
22,14.6,1.25,0.048,0,9.4,392,70.84,66.16,0.91,0.1,1017,1.8,55,1.5
23,13.6,1.25,0.048,0,9.8,252,77.91,73.69,0.91,0.1,1017,1.8,56,1.3
0,12.1,1.26,0.048,0,10.3,86,88.74,82.85,0.91,0.1,1017,1.7,56,1.2
1,11.1,1.26,0.047,0,9.2,0,88.24,93.36,0.91,0.1,1017,1.7,58,1.3
2,10.7,1.27,0.047,0,8.8,0,87.99,104.49,0.91,0.1,1017,1.6,60,1.4
3,10.4,1.27,0.046,0,8.4,0,87.15,116.09,0.9,0.1,1017,1.6,61,1.5
4,10.0,1.27,0.045,0,7.9,0,86.86,127.89,0.9,0.1,1017,1.6,61,1.6
5,9.5,1.27,0.044,0,7.5,0,87.36,139.6,0.9,0.1,1017,1.5,60,1.6
6,9.1,1.28,0.044,0,7.2,0,87.74,150.69,0.9,0.1,1017,1.5,58,1.8
7,8.7,1.28,0.044,3,6.9,0,88.58,159.69,0.9,0.1,1017,1.5,57,1.9
8,8.3,1.28,0.043,3,6.7,0,89.87,162.67,0.9,0.1,1016,1.5,56,2.0
9,8.1,1.28,0.043,3,6.6,0,90.27,157.09,0.9,0.1,1016,1.5,54,2.1
10,7.9,1.28,0.043,3,6.5,0,90.75,147.12,0.9,0.1,1016,1.5,53,2.2
11,7.7,1.27,0.043,4,6.4,0,91.34,135.72,0.9,0.1,1016,1.5,52,2.2
12,7.5,1.27,0.044,4,6.3,0,91.98,123.93,0.91,0.1,1016,1.5,51,2.1
13,7.4,1.27,0.046,4,6.2,0,92.21,112.16,0.91,0.1,1017,1.6,51,2.0
14,7.4,1.26,0.048,8,6.2,0,91.81,100.67,0.91,0.1,1017,1.6,53,1.9
15,8.2,1.26,0.048,5,6.2,3,87.08,89.28,0.91,0.1,1017,1.6,56,1.9
16,9.5,1.27,0.048,5,6.6,66,82.08,79.58,0.91,0.1,1017,1.6,60,1.9
17,11.1,1.27,0.048,8,6.9,206,75.2,70.85,0.91,0.1,1018,1.7,62,1.6
18,13.0,1.24,0.053,8,7.7,315,70.1,63.99,0.92,0.1,1017,1.7,59,1.3
19,14.6,1.25,0.053,8,8.3,324,66.1,59.7,0.92,0.1,1017,1.7,53,1.1
20,15.5,1.26,0.054,4,8.6,281,63.65,58.56,0.92,0.1,1016,1.8,49,0.9
21,16.0,1.28,0.051,4,8.7,318,61.77,60.76,0.92,0.1,1015,1.8,48,0.7
22,16.0,1.29,0.052,7,8.7,345,61.8,65.95,0.92,0.1,1015,1.8,41,0.5
23,15.5,1.3,0.053,0,9.3,255,66.67,73.49,0.92,0.1,1015,1.8,176,0.4
0,14.1,1.31,0.056,0,9.0,90,71.44,82.66,0.92,0.1,1016,1.8,310,0.8
1,12.6,1.31,0.059,4,8.7,0,77.11,93.17,0.92,0.1,1016,1.8,300,1.3
2,11.7,1.31,0.06,8,9.2,0,84.52,104.31,0.92,0.1,1016,1.8,302,1.4
3,11.1,1.32,0.06,5,9.3,0,88.53,115.91,0.92,0.1,1016,1.8,304,1.4
4,10.7,1.32,0.059,5,9.4,0,91.71,127.72,0.92,0.1,1017,1.8,306,1.4
5,10.4,1.32,0.059,3,9.5,0,94.14,139.43,0.92,0.1,1017,1.8,308,1.4
6,10.1,1.33,0.057,7,9.5,0,95.99,150.5,0.92,0.1,1017,1.8,309,1.5
7,9.8,1.35,0.055,3,9.4,0,97.63,159.47,0.92,0.1,1017,1.8,310,1.5
8,9.4,1.36,0.054,3,9.3,0,99.59,162.47,0.92,0.1,1017,1.8,310,1.6
9,9.0,1.36,0.054,3,9.0,0,100.0,156.98,0.92,0.1,1017,1.8,310,1.7
10,8.6,1.36,0.055,3,8.6,0,100.0,147.05,0.92,0.1,1017,1.7,311,1.7
11,8.4,1.35,0.055,3,8.4,0,100.0,135.67,0.93,0.1,1017,1.7,311,1.6
12,8.2,1.35,0.056,3,8.2,0,100.0,123.89,0.93,0.1,1017,1.7,311,1.5
13,8.1,1.35,0.056,3,8.1,0,100.0,112.11,0.93,0.1,1018,1.8,308,1.5
14,7.9,1.35,0.056,3,7.9,0,99.83,100.61,0.93,0.1,1019,1.8,305,1.5
15,8.6,1.35,0.055,3,7.7,5,93.81,89.22,0.92,0.1,1019,1.8,303,1.4
16,10.1,1.35,0.052,0,8.1,147,87.19,79.48,0.92,0.1,1020,1.9,298,1.3
17,11.5,1.36,0.048,0,8.0,307,79.29,70.73,0.92,0.1,1020,1.9,294,1.2
18,12.8,1.4,0.041,0,7.8,436,71.84,63.84,0.91,0.1,1020,1.9,291,1.0
19,13.6,1.4,0.04,0,7.9,516,68.27,59.51,0.91,0.1,1019,1.8,291,0.9
20,14.2,1.4,0.041,7,8.2,456,67.27,58.35,0.91,0.1,1019,1.7,292,1.0
21,14.4,1.4,0.039,7,8.2,324,66.23,60.54,0.9,0.1,1018,1.6,288,1.1
22,14.1,1.37,0.04,7,8.3,335,68.08,65.74,0.9,0.1,1018,1.6,284,1.1
23,13.1,1.37,0.04,8,8.9,208,75.43,73.28,0.9,0.1,1018,1.6,282,1.2
0,11.5,1.37,0.041,7,9.3,77,86.43,82.47,0.91,0.1,1019,1.5,279,1.5
1,10.3,1.33,0.045,7,8.9,0,90.92,92.98,0.91,0.1,1019,1.5,281,1.8
2,9.7,1.27,0.048,7,9.2,0,96.61,104.13,0.91,0.1,1019,1.5,284,1.9
3,9.3,1.21,0.049,7,9.3,0,100.0,115.74,0.91,0.1,1020,1.5,288,1.9
4,9.1,1.18,0.047,8,9.1,0,100.0,127.54,0.91,0.1,1020,1.5,291,1.7
5,9.3,1.16,0.046,8,9.3,0,99.95,139.25,0.91,0.1,1020,1.5,290,1.5
6,9.6,1.16,0.047,7,9.3,0,97.68,150.3,0.91,0.1,1020,1.5,290,1.4
7,9.6,1.16,0.048,8,9.2,0,97.2,159.26,0.91,0.1,1020,1.5,295,1.2
8,9.5,1.16,0.045,3,9.0,0,96.78,162.28,0.91,0.1,1021,1.5,305,1.1
9,9.3,1.18,0.044,3,8.8,0,96.55,156.86,0.9,0.1,1021,1.6,322,1.0
10,9.1,1.2,0.044,3,8.5,0,95.88,146.97,0.9,0.1,1021,1.6,342,1.1
11,8.7,1.23,0.045,3,8.1,0,96.26,135.62,0.9,0.1,1021,1.7,181,1.3
12,8.1,1.27,0.048,3,7.7,0,97.63,123.83,0.9,0.1,1022,1.7,21,1.6
13,7.9,1.33,0.051,3,7.3,0,96.01,112.05,0.9,0.1,1022,1.7,41,1.6
14,8.0,1.4,0.053,3,7.0,0,93.54,100.54,0.9,0.1,1022,1.7,52,1.2
15,8.7,1.48,0.056,3,6.9,5,88.69,89.14,0.9,0.1,1023,1.7,40,0.8
16,10.1,1.53,0.059,0,7.8,149,85.5,79.37,0.9,0.1,1023,1.6,193,0.7
17,11.8,1.58,0.06,3,8.1,95,77.96,70.6,0.89,0.1,1024,1.6,359,1.0
18,13.8,1.71,0.043,3,8.4,182,70.06,63.68,0.88,0.1,1024,1.6,181,1.2
19,15.1,1.74,0.041,3,8.3,303,63.81,59.32,0.88,0.1,1023,1.5,179,1.3
20,15.8,1.75,0.039,0,8.3,545,61.22,58.14,0.88,0.1,1022,1.5,351,1.3
21,16.0,1.73,0.037,0,8.6,507,61.6,60.32,0.88,0.1,1021,1.5,343,1.4
22,15.8,1.67,0.036,0,9.1,411,64.31,65.52,0.88,0.1,1021,1.5,338,1.3
23,14.6,1.62,0.036,0,10.1,269,74.18,73.07,0.88,0.1,1021,1.5,328,1.2
0,12.6,1.56,0.035,0,10.7,104,88.13,82.27,0.88,0.1,1022,1.5,316,1.2
1,11.1,1.49,0.033,8,9.5,0,90.13,92.79,0.88,0.1,1022,1.4,311,1.4
2,10.4,1.4,0.032,8,9.7,0,95.12,103.95,0.88,0.1,1023,1.4,312,1.5
3,10.0,1.3,0.032,3,9.7,0,97.93,115.56,0.88,0.1,1023,1.4,316,1.6
4,9.8,1.22,0.033,8,9.6,0,98.8,127.37,0.89,0.1,1023,1.5,322,1.6
5,9.8,1.15,0.035,8,9.5,0,97.95,139.07,0.89,0.1,1024,1.5,333,1.6
6,9.8,1.12,0.037,5,9.3,0,96.49,150.11,0.89,0.1,1024,1.5,349,1.5
7,9.6,1.12,0.038,3,8.9,0,95.59,159.04,0.89,0.1,1024,1.6,185,1.5
8,9.2,1.12,0.037,0,8.5,0,95.42,162.07,0.89,0.1,1024,1.6,18,1.6
9,8.7,1.14,0.037,0,8.0,0,95.58,156.73,0.89,0.1,1024,1.6,25,1.7
10,8.2,1.16,0.039,0,7.6,0,96.1,146.89,0.9,0.1,1025,1.5,27,1.7
11,7.8,1.18,0.041,3,7.3,0,96.52,135.56,0.9,0.1,1025,1.6,26,1.7
12,7.4,1.2,0.038,3,7.0,0,97.34,123.78,0.89,0.1,1025,1.6,27,1.7
13,6.8,1.22,0.033,3,6.6,0,98.69,111.99,0.89,0.1,1025,1.6,30,1.7
14,6.6,1.24,0.031,3,6.2,0,97.55,100.47,0.89,0.1,1025,1.6,32,1.7
15,7.8,1.26,0.031,0,6.2,12,89.47,89.06,0.89,0.1,1026,1.7,33,1.8
16,9.8,1.27,0.031,0,6.9,155,81.9,79.26,0.89,0.1,1026,1.7,35,2.0
17,11.6,1.28,0.031,0,7.2,316,74.32,70.46,0.9,0.1,1026,1.7,43,1.9
18,13.2,1.12,0.038,0,7.7,444,69.45,63.51,0.9,0.1,1026,1.7,52,1.5
19,14.6,1.18,0.037,0,8.7,523,67.96,59.12,0.9,0.1,1026,1.8,47,1.0
20,15.8,1.24,0.037,0,9.4,544,65.93,57.92,0.9,0.1,1025,1.8,26,0.7
21,16.5,1.42,0.034,0,9.5,502,63.41,60.09,0.9,0.1,1024,1.8,181,0.7
22,16.8,1.42,0.035,8,9.6,372,62.54,65.29,0.89,0.1,1024,1.7,342,0.7
23,16.3,1.46,0.033,0,10.2,272,67.08,72.86,0.88,0.1,1024,1.6,323,0.8
0,15.0,1.49,0.031,0,10.2,108,72.77,82.07,0.87,0.1,1024,1.6,309,1.0
1,13.9,1.48,0.032,0,9.1,0,72.94,92.6,0.86,0.1,1024,1.5,308,1.2
2,13.1,1.45,0.033,0,9.3,0,77.58,103.77,0.86,0.1,1024,1.4,316,1.3
3,12.2,1.42,0.034,0,9.6,0,83.87,115.39,0.86,0.1,1024,1.3,330,1.3
4,11.8,1.4,0.034,0,9.7,0,86.93,127.19,0.86,0.1,1024,1.3,347,1.2
5,11.7,1.42,0.033,0,9.6,0,86.85,138.89,0.85,0.1,1024,1.3,181,1.1
6,11.2,1.46,0.032,0,9.4,0,88.44,149.91,0.85,0.1,1023,1.4,8,1.2
7,10.6,1.5,0.032,0,9.2,0,91.02,158.81,0.84,0.1,1023,1.4,13,1.3
8,10.3,1.54,0.031,0,9.0,0,91.52,161.86,0.84,0.1,1022,1.4,17,1.3
9,10.1,1.59,0.03,3,8.9,0,92.2,156.59,0.84,0.1,1022,1.3,18,1.3
10,9.7,1.6,0.027,3,8.8,0,94.1,146.8,0.84,0.1,1022,1.1,16,1.4
11,9.4,1.56,0.021,3,8.3,0,92.88,135.49,0.84,0.1,1022,0.8,8,1.6
12,9.2,1.48,0.015,3,7.4,0,88.5,123.71,0.83,0.1,1021,0.5,177,1.8
13,9.2,1.43,0.012,3,6.2,0,81.7,111.92,0.84,0.1,1021,0.4,351,2.4
14,9.4,1.39,0.011,3,5.1,0,74.41,100.39,0.85,0.1,1021,0.3,352,3.0
15,10.2,1.35,0.011,8,4.6,11,68.1,88.98,0.85,0.1,1022,0.4,178,3.3
16,11.7,1.32,0.01,8,5.1,141,63.93,79.15,0.86,0.1,1022,0.4,6,3.7
17,13.4,1.28,0.01,7,5.6,307,59.16,70.31,0.86,0.1,1022,0.4,14,3.8
18,15.0,1.24,0.01,7,6.2,445,55.8,63.33,0.86,0.1,1022,0.5,19,3.7
19,16.3,1.22,0.01,8,6.9,488,53.61,58.92,0.86,0.1,1022,0.5,23,3.6
20,16.8,1.24,0.011,8,6.7,532,51.41,57.69,0.88,0.1,1021,0.6,23,3.8
21,16.8,0.98,0.024,8,6.9,501,52.17,59.86,0.91,0.1,1020,0.6,21,3.8
22,16.4,0.97,0.021,8,7.7,405,56.24,65.06,0.91,0.1,1020,0.7,18,3.7
23,15.4,0.94,0.019,8,8.3,250,62.56,72.64,0.91,0.1,1020,0.7,15,3.4
0,14.1,0.92,0.02,7,8.5,91,69.01,81.87,0.9,0.1,1020,0.7,15,3.2
1,13.1,0.94,0.021,8,8.1,0,71.74,92.41,0.9,0.1,1021,0.7,18,3.3
2,12.7,0.99,0.02,8,7.7,0,71.72,103.59,0.89,0.1,1021,0.7,21,3.4
3,12.4,1.02,0.018,7,7.4,0,71.43,115.21,0.89,0.1,1021,0.7,24,3.5
4,12.1,1.04,0.017,7,7.0,0,70.78,127.02,0.89,0.1,1021,0.7,26,3.6
5,11.8,1.05,0.016,8,6.4,0,69.36,138.7,0.89,0.1,1021,0.7,27,3.8
6,11.5,1.07,0.016,7,5.7,0,67.72,149.71,0.89,0.1,1020,0.7,28,3.9
7,11.3,1.09,0.015,8,5.2,0,66.23,158.58,0.88,0.1,1020,0.8,29,4.1
8,11.1,1.1,0.015,7,4.9,0,65.42,161.64,0.88,0.1,1019,0.8,30,4.3
9,10.9,1.12,0.014,8,4.7,0,65.52,156.44,0.88,0.1,1019,0.9,31,4.4
10,10.8,1.15,0.013,8,4.6,0,65.58,146.7,0.87,0.1,1019,0.9,31,4.3
11,10.7,1.17,0.013,8,4.4,0,65.2,135.41,0.87,0.1,1019,0.8,31,4.1
12,10.4,1.18,0.012,3,4.2,0,65.53,123.64,0.87,0.1,1019,0.8,32,3.9
13,10.2,1.2,0.012,3,4.0,0,65.46,111.85,0.86,0.1,1019,0.8,34,3.7
14,10.0,1.23,0.012,3,3.9,0,65.71,100.31,0.86,0.1,1019,0.8,36,3.5
15,10.6,1.25,0.012,8,3.9,11,63.2,88.89,0.86,0.1,1020,0.8,40,3.4
16,12.1,1.27,0.012,8,4.4,140,59.19,79.02,0.86,0.1,1020,0.8,45,3.5
17,13.7,1.28,0.013,0,4.9,335,55.5,70.16,0.87,0.1,1021,0.8,51,3.4
18,14.9,1.11,0.02,0,5.5,470,53.23,63.15,0.89,0.1,1020,0.8,58,3.2
19,15.9,1.11,0.021,0,5.7,552,50.71,58.71,0.89,0.1,1020,0.8,62,2.9
20,16.5,1.11,0.022,0,5.7,575,48.99,57.46,0.89,0.1,1019,0.8,63,2.6
21,16.8,1.1,0.024,0,6.1,536,49.12,59.62,0.89,0.1,1018,0.8,63,2.3
22,16.7,1.09,0.025,0,6.9,436,52.27,64.83,0.89,0.1,1018,0.9,64,1.8
23,15.5,1.08,0.026,0,8.9,290,64.97,72.42,0.89,0.1,1018,0.9,70,1.2
0,13.8,1.09,0.027,0,9.9,119,77.09,81.66,0.89,0.1,1018,0.9,79,1.1
1,12.7,1.1,0.027,0,8.1,0,73.43,92.21,0.89,0.1,1018,0.9,84,1.2
2,12.2,1.12,0.028,0,8.0,0,75.42,103.4,0.89,0.1,1019,0.9,87,1.1
3,11.8,1.15,0.029,0,7.9,0,76.93,115.03,0.88,0.1,1019,0.9,84,1.1
4,11.3,1.19,0.031,0,7.7,0,78.42,126.84,0.88,0.1,1020,0.8,77,1.1
5,10.5,1.24,0.033,0,7.4,0,80.93,138.52,0.88,0.1,1020,0.8,72,1.2
6,9.8,1.27,0.035,0,6.9,0,82.41,149.51,0.88,0.1,1021,0.8,69,1.4
7,9.1,1.31,0.038,0,6.0,0,80.97,158.35,0.88,0.1,1021,0.8,66,1.6
8,8.4,1.33,0.04,0,5.3,0,80.84,161.41,0.88,0.1,1021,0.8,65,1.7
9,7.8,1.36,0.042,0,4.9,0,82.05,156.29,0.88,0.1,1021,0.8,66,1.9
10,7.3,1.39,0.044,3,4.7,0,83.51,146.6,0.88,0.1,1022,0.8,68,2.0
11,6.9,1.41,0.044,3,4.5,0,84.46,135.33,0.88,0.1,1022,0.8,69,2.1
12,6.5,1.41,0.043,3,4.2,0,85.37,123.56,0.88,0.1,1022,0.8,68,2.2
13,6.3,1.41,0.041,3,4.0,0,85.23,111.77,0.88,0.1,1023,0.8,67,2.2
14,6.2,1.4,0.038,3,3.8,0,84.72,100.21,0.88,0.1,1023,0.8,65,2.1
15,7.4,1.39,0.036,0,3.9,17,78.6,88.79,0.88,0.1,1024,0.8,61,2.2
