Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
18,18.7,1.02,0.043,0,6.2,612,44.03,54.1,0.91,0.12,1012,1.3,324,2.4
19,19.8,1.02,0.04,0,5.7,670,39.81,50.78,0.91,0.12,1012,1.2,313,2.5
20,20.4,1.02,0.038,0,5.0,665,36.37,51.25,0.91,0.12,1011,1.1,303,2.6
21,20.5,0.93,0.041,0,4.0,595,33.81,55.4,0.92,0.12,1010,1.0,299,2.7
22,20.2,0.92,0.045,0,3.1,467,32.3,62.48,0.92,0.12,1010,1.0,300,2.8
23,19.2,0.92,0.048,0,2.4,291,32.69,71.59,0.92,0.12,1009,1.0,298,2.8
0,16.7,0.91,0.05,0,2.5,108,38.42,81.98,0.92,0.12,1009,1.0,293,2.7
1,14.0,0.89,0.051,0,3.9,0,50.66,93.33,0.92,0.12,1010,1.1,293,2.7
2,12.5,0.87,0.053,0,5.9,0,63.97,105.02,0.93,0.12,1010,1.1,298,2.7
3,11.6,0.88,0.056,0,7.3,0,74.85,116.86,0.93,0.12,1010,1.2,303,2.4
4,11.0,0.92,0.058,0,8.0,0,81.7,128.52,0.92,0.12,1010,1.2,307,2.3
5,10.6,0.96,0.06,0,8.3,0,85.47,139.51,0.92,0.12,1010,1.2,311,2.1
6,10.3,1.01,0.06,0,8.0,0,85.83,148.84,0.92,0.12,1010,1.2,313,1.9
7,10.2,1.03,0.056,0,7.4,0,83.03,154.41,0.91,0.12,1009,1.3,316,1.8
8,10.2,1.04,0.054,0,6.8,0,79.52,153.62,0.91,0.12,1009,1.3,324,1.8
9,10.0,1.07,0.052,0,6.2,0,77.35,146.93,0.91,0.12,1009,1.3,332,1.8
10,9.8,1.1,0.053,0,5.6,0,75.12,137.09,0.91,0.12,1009,1.3,341,1.7
11,9.8,1.14,0.053,0,5.0,0,71.83,125.88,0.91,0.12,1010,1.3,349,1.6
12,9.7,1.18,0.053,0,4.3,0,69.23,114.16,0.91,0.12,1010,1.3,182,1.4
13,9.5,1.2,0.052,0,3.8,0,67.77,102.35,0.9,0.12,1010,1.3,16,1.2
14,9.8,1.21,0.051,0,3.6,6,65.14,90.15,0.9,0.12,1011,1.2,28,1.1
15,11.5,1.21,0.049,0,3.5,148,58.0,79.61,0.9,0.12,1011,1.2,31,1.3
16,13.9,1.22,0.047,0,3.0,334,47.77,69.5,0.9,0.12,1012,1.2,25,1.6
17,16.5,1.21,0.044,0,2.0,495,37.74,60.84,0.9,0.12,1012,1.2,15,1.4
18,18.8,1.2,0.042,0,1.0,609,30.31,54.41,0.9,0.12,1011,1.2,9,1.0
19,20.5,1.2,0.041,0,0.0,665,25.44,51.12,0.9,0.12,1011,1.2,144,0.5
20,21.4,1.21,0.041,0,-1.3,659,21.84,51.59,0.9,0.12,1010,1.1,258,0.4
21,21.7,1.33,0.037,0,-1.2,588,21.55,55.72,0.89,0.12,1009,1.1,241,0.8
22,21.4,1.34,0.038,0,-0.7,461,22.9,62.77,0.89,0.12,1009,1.2,247,1.1
23,20.2,1.35,0.039,0,0.0,291,25.77,71.86,0.9,0.12,1009,1.2,255,1.3
0,17.7,1.35,0.042,0,1.4,105,33.34,82.22,0.9,0.12,1009,1.2,267,1.6
1,15.1,1.34,0.043,0,2.6,0,43.04,93.56,0.9,0.12,1010,1.3,280,1.9
2,13.5,1.34,0.044,0,4.2,0,53.42,105.24,0.9,0.12,1010,1.3,291,1.9
3,12.4,1.33,0.045,0,5.7,0,63.58,117.07,0.9,0.12,1011,1.3,300,1.6
4,11.8,1.34,0.045,0,6.7,0,70.74,128.74,0.9,0.12,1011,1.4,303,1.4
5,11.6,1.34,0.045,0,7.2,0,74.56,139.76,0.9,0.12,1011,1.4,294,1.3
6,11.3,1.33,0.046,0,7.8,0,78.81,149.14,0.9,0.12,1012,1.4,277,1.3
7,10.8,1.31,0.047,0,8.4,0,85.08,154.74,0.9,0.12,1012,1.4,266,1.5
8,10.4,1.28,0.049,0,9.0,0,91.29,153.93,0.9,0.12,1012,1.4,264,1.5
9,10.2,1.25,0.051,0,9.5,0,95.38,147.19,0.9,0.12,1012,1.4,267,1.6
10,9.9,1.22,0.053,0,9.7,0,98.73,137.3,0.9,0.12,1012,1.4,272,1.6
11,9.6,1.19,0.054,0,9.6,0,100.0,126.07,0.9,0.12,1013,1.3,277,1.6
12,9.3,1.17,0.055,0,9.3,0,100.0,114.34,0.91,0.12,1013,1.3,282,1.7
13,9.1,1.16,0.056,0,9.1,0,100.0,102.53,0.91,0.12,1013,1.3,286,1.7
14,9.7,1.17,0.058,0,9.7,5,100.0,90.96,0.91,0.12,1014,1.3,289,1.6
15,11.7,1.17,0.061,0,9.7,133,87.44,79.82,0.92,0.12,1015,1.3,292,1.6
16,14.3,1.18,0.062,0,9.1,304,70.81,69.74,0.92,0.12,1015,1.4,290,1.5
17,16.1,1.19,0.063,0,6.8,477,53.98,61.11,0.92,0.12,1015,1.4,272,1.1
18,16.9,1.18,0.067,7,5.8,460,48.09,54.72,0.92,0.12,1015,1.5,247,1.0
19,17.2,1.18,0.071,7,5.7,538,46.63,51.45,0.92,0.12,1015,1.5,237,1.2
20,17.2,1.18,0.074,8,5.8,596,47.21,51.92,0.93,0.12,1015,1.5,242,1.4
21,17.1,1.22,0.067,0,6.2,513,48.62,56.03,0.93,0.12,1015,1.5,255,1.7
22,16.7,1.22,0.066,7,6.6,226,51.23,63.06,0.92,0.12,1015,1.5,268,2.0
23,16.0,1.22,0.065,8,7.2,200,55.77,72.11,0.92,0.12,1015,1.5,277,2.2
0,14.4,1.22,0.062,0,8.0,98,65.31,82.45,0.92,0.12,1015,1.4,284,2.0
1,12.6,1.22,0.059,0,9.0,0,78.81,93.78,0.91,0.12,1015,1.4,289,1.9
2,11.4,1.23,0.056,0,10.0,0,90.88,105.45,0.91,0.12,1016,1.4,292,1.9
3,10.7,1.24,0.054,0,10.4,0,98.13,117.28,0.91,0.12,1016,1.3,289,1.9
4,10.2,1.25,0.053,0,10.2,0,100.0,128.97,0.9,0.12,1016,1.3,284,2.0
5,10.0,1.25,0.053,0,10.0,0,100.0,140.01,0.9,0.12,1016,1.3,281,2.1
6,9.8,1.24,0.052,0,9.8,0,100.0,149.43,0.9,0.12,1016,1.3,284,2.2
7,9.6,1.22,0.051,0,9.6,0,100.0,155.07,0.9,0.12,1016,1.2,288,2.2
8,9.4,1.22,0.049,0,9.4,0,100.0,154.24,0.9,0.12,1016,1.2,291,2.2
9,9.2,1.22,0.049,0,9.2,0,100.0,147.44,0.9,0.12,1016,1.1,295,2.2
10,8.9,1.25,0.048,0,8.9,0,100.0,137.51,0.9,0.12,1016,1.1,297,2.2
11,8.7,1.28,0.05,0,8.7,0,100.0,126.26,0.9,0.12,1017,1.2,299,2.2
12,8.6,1.31,0.053,0,8.6,0,100.0,114.52,0.9,0.12,1017,1.2,303,2.1
13,8.6,1.34,0.056,0,8.6,0,100.0,102.72,0.9,0.12,1017,1.2,311,1.9
14,9.4,1.37,0.057,0,8.4,3,93.55,91.15,0.9,0.12,1016,1.2,313,1.6
15,11.2,1.4,0.06,0,8.1,122,81.0,80.03,0.9,0.12,1017,1.2,310,1.8
16,13.7,1.43,0.066,0,8.1,320,68.88,69.98,0.9,0.12,1017,1.3,306,2.0
17,16.1,1.45,0.07,0,7.6,478,56.98,61.38,0.9,0.12,1017,1.3,301,1.8
18,18.4,1.47,0.073,0,7.1,590,47.73,55.02,0.9,0.12,1017,1.3,300,1.8
19,20.3,1.49,0.075,0,6.3,638,40.16,51.78,0.9,0.12,1016,1.3,298,1.8
20,21.3,1.5,0.078,8,5.4,604,35.42,52.25,0.9,0.12,1015,1.3,293,2.0
21,21.7,1.45,0.099,8,5.0,511,33.59,56.34,0.9,0.12,1015,1.4,289,2.2
22,21.5,1.41,0.099,7,4.9,300,33.82,63.34,0.9,0.12,1014,1.5,286,2.5
23,20.4,1.33,0.095,7,5.5,187,37.64,72.37,0.91,0.12,1014,1.6,283,2.6
0,17.9,1.24,0.087,0,7.1,88,49.16,82.68,0.91,0.12,1014,1.8,281,2.6
1,15.8,1.16,0.076,0,9.4,0,65.53,93.99,0.92,0.12,1015,2.0,281,2.8
2,14.8,1.12,0.068,0,11.5,0,80.5,105.66,0.92,0.12,1015,2.2,285,3.0
3,14.1,1.12,0.061,0,12.6,0,90.92,117.49,0.92,0.12,1015,2.3,288,2.7
4,13.4,1.14,0.056,0,13.0,0,97.16,129.18,0.92,0.12,1015,2.3,289,2.4
5,12.9,1.17,0.054,0,12.9,0,100.0,140.25,0.91,0.12,1015,2.2,291,2.2
6,12.4,1.2,0.054,0,12.4,0,100.0,149.71,0.91,0.12,1014,2.1,294,2.0
7,11.9,1.24,0.055,0,11.9,0,100.0,155.4,0.9,0.12,1014,1.9,297,1.9
8,11.5,1.28,0.056,0,11.5,0,100.0,154.55,0.9,0.12,1014,1.7,299,2.0
9,11.1,1.31,0.057,0,11.1,0,100.0,147.7,0.9,0.12,1014,1.6,302,2.1
10,10.7,1.32,0.059,0,10.7,0,100.0,137.72,0.91,0.12,1014,1.5,305,2.1
11,10.4,1.33,0.06,0,10.4,0,100.0,126.45,0.91,0.12,1013,1.4,311,2.1
12,10.3,1.34,0.061,0,10.3,0,100.0,114.7,0.9,0.12,1014,1.3,322,1.9
13,10.3,1.35,0.062,3,10.3,0,100.0,102.9,0.9,0.12,1014,1.2,338,1.7
14,10.8,1.37,0.063,3,10.8,3,100.0,91.35,0.9,0.12,1014,1.1,353,1.4
15,12.3,1.38,0.063,0,11.0,137,91.92,80.25,0.9,0.12,1014,1.0,358,1.2
16,14.4,1.39,0.063,0,11.0,321,80.07,70.22,0.89,0.12,1014,1.0,355,1.2
17,16.9,1.41,0.061,0,10.3,481,64.92,61.66,0.89,0.12,1013,1.0,350,1.3
18,19.2,1.41,0.059,0,9.3,595,52.68,55.33,0.89,0.12,1013,1.0,340,1.3
19,21.3,1.42,0.056,0,7.9,652,41.98,52.1,0.89,0.12,1012,1.0,320,1.4
20,22.6,1.41,0.053,0,6.2,644,34.6,52.57,0.89,0.12,1011,1.0,299,1.7
21,22.9,1.31,0.052,0,5.8,573,33.05,56.65,0.9,0.12,1010,1.0,287,2.0
22,22.4,1.26,0.051,0,6.1,446,34.71,63.62,0.9,0.12,1010,1.1,282,2.2
23,21.0,1.21,0.051,0,6.6,277,39.1,72.62,0.9,0.12,1010,1.1,278,2.3
0,18.0,1.15,0.051,0,7.6,94,50.57,82.9,0.91,0.12,1010,1.1,276,2.4
1,15.0,1.08,0.052,0,9.1,0,67.92,94.2,0.91,0.12,1010,1.1,278,2.5
2,13.4,1.0,0.054,0,10.8,0,84.14,105.86,0.92,0.12,1010,1.1,282,2.5
3,12.3,0.97,0.053,0,11.6,0,95.73,117.69,0.92,0.12,1010,1.1,283,2.3
4,11.7,0.95,0.054,0,11.7,0,100.0,129.39,0.92,0.12,1010,1.1,279,2.2
5,11.3,0.96,0.054,0,11.3,0,100.0,140.48,0.92,0.12,1010,1.0,276,2.1
6,11.0,0.97,0.055,0,11.0,0,100.0,149.99,0.92,0.12,1010,1.0,275,2.1
7,10.9,0.97,0.055,0,10.9,0,100.0,155.72,0.92,0.12,1009,1.0,273,2.0
8,10.7,0.98,0.055,0,10.7,0,100.0,154.86,0.92,0.12,1009,1.0,270,1.9
9,10.6,0.97,0.056,7,10.6,0,100.0,147.95,0.92,0.12,1009,1.0,267,1.9
10,10.6,0.96,0.057,7,10.6,0,100.0,137.93,0.92,0.12,1008,1.0,268,1.8
11,10.4,0.95,0.056,7,10.4,0,100.0,126.64,0.92,0.12,1008,1.0,269,1.7
12,10.2,0.96,0.055,0,10.2,0,100.0,114.88,0.92,0.12,1008,1.0,269,1.7
13,10.0,0.97,0.057,0,10.0,0,100.0,103.09,0.92,0.12,1008,1.0,269,1.7
14,10.4,0.98,0.059,6,10.4,1,100.0,91.54,0.93,0.12,1008,1.0,273,1.5
15,11.5,0.99,0.061,7,11.1,54,97.1,80.46,0.93,0.12,1008,1.1,281,1.3
16,12.6,1.01,0.061,7,11.1,122,90.53,70.46,0.92,0.12,1008,1.1,286,1.1
17,13.7,1.04,0.061,7,10.9,261,83.33,61.93,0.92,0.12,1007,1.1,285,0.8
18,15.1,1.08,0.059,7,10.6,437,74.33,55.63,0.92,0.12,1007,1.1,267,0.6
19,16.7,1.11,0.057,7,10.0,358,64.57,52.42,0.91,0.12,1006,1.2,240,0.6
20,17.9,1.14,0.055,7,8.9,466,55.76,52.89,0.91,0.12,1005,1.2,235,0.8
21,18.5,0.99,0.073,7,8.3,313,51.47,56.95,0.91,0.12,1005,1.2,243,1.0
22,18.4,1.01,0.072,8,7.8,358,50.1,63.89,0.91,0.12,1004,1.3,248,1.4
23,17.4,1.02,0.072,8,7.6,227,52.63,72.86,0.92,0.12,1004,1.4,253,1.7
0,15.2,1.01,0.067,8,8.2,71,63.17,83.12,0.92,0.12,1004,1.5,260,2.0
1,13.0,0.99,0.066,5,9.4,0,78.68,94.41,0.92,0.12,1004,1.5,266,2.2
2,11.9,0.96,0.063,3,10.6,0,91.62,106.05,0.92,0.12,1004,1.6,270,2.3
3,11.3,0.94,0.057,3,11.2,0,99.48,117.88,0.92,0.12,1004,1.6,269,2.2
4,11.0,0.92,0.051,3,11.0,0,100.0,129.59,0.92,0.12,1004,1.6,263,2.1
5,10.9,0.92,0.046,3,10.9,0,100.0,140.71,0.93,0.12,1004,1.7,258,2.1
6,11.0,0.93,0.047,3,11.0,0,100.0,150.26,0.94,0.12,1004,1.7,254,2.1
7,11.3,0.95,0.046,3,11.3,0,100.0,156.04,0.94,0.12,1003,1.8,250,2.1
8,11.6,0.95,0.044,3,11.6,0,100.0,155.17,0.94,0.12,1003,1.9,245,2.2
9,12.1,0.97,0.048,5,11.9,0,98.85,148.2,0.94,0.12,1003,2.0,240,2.3
10,12.5,0.96,0.044,5,12.2,0,98.12,138.14,0.94,0.12,1003,2.0,233,2.3
11,12.7,0.92,0.039,5,12.4,0,98.24,126.82,0.94,0.12,1003,2.1,224,2.4
12,12.7,0.92,0.043,8,12.5,0,98.58,115.06,0.94,0.12,1002,2.1,215,2.6
13,12.7,0.92,0.045,0,12.5,0,98.58,103.27,0.94,0.12,1002,2.1,207,2.9
14,12.9,0.91,0.045,8,12.4,1,96.9,91.74,0.94,0.12,1002,2.2,199,3.2
15,13.3,0.94,0.046,8,12.3,55,93.95,80.67,0.94,0.12,1002,2.4,197,3.7
16,13.8,0.91,0.048,4,12.3,72,90.6,70.7,0.95,0.12,1002,2.5,210,4.2
17,14.1,0.81,0.056,4,12.0,67,87.38,62.2,0.95,0.12,1003,2.5,246,4.9
18,14.0,0.72,0.063,7,11.1,68,82.46,55.93,0.95,0.12,1003,2.2,280,5.4
19,14.0,0.72,0.051,7,9.1,79,72.26,52.74,0.94,0.12,1004,1.8,289,5.5
20,14.5,0.73,0.042,5,7.4,410,62.25,53.21,0.94,0.12,1004,1.5,287,5.7
21,14.9,0.64,0.045,0,6.9,547,58.72,57.25,0.95,0.12,1004,1.3,286,5.9
22,14.7,0.61,0.041,0,6.8,435,59.18,64.16,0.95,0.12,1004,1.2,287,5.7
23,14.0,0.59,0.043,0,6.9,266,62.33,73.1,0.95,0.12,1005,1.2,288,5.1
0,12.8,0.6,0.045,0,7.3,84,69.28,83.33,0.95,0.12,1005,1.3,285,4.0
1,11.8,0.65,0.046,0,8.0,0,77.32,94.61,0.94,0.12,1006,1.3,277,3.0
2,11.1,0.69,0.045,0,8.5,0,83.96,106.24,0.94,0.12,1007,1.3,266,2.5
3,10.8,0.69,0.045,0,8.9,0,87.89,118.07,0.94,0.12,1008,1.3,256,2.2
4,10.5,0.67,0.047,0,9.1,0,90.98,129.79,0.94,0.12,1008,1.4,251,2.2
5,10.5,0.65,0.053,0,9.2,0,91.81,140.93,0.95,0.12,1008,1.4,252,2.1
6,10.4,0.64,0.066,8,9.2,0,92.5,150.52,0.96,0.12,1009,1.5,258,2.1
7,10.4,0.61,0.08,8,9.1,0,91.66,156.35,0.96,0.12,1009,1.5,264,2.2
8,10.4,0.6,0.085,8,8.9,0,90.6,155.47,0.96,0.12,1009,1.5,271,2.2
9,10.2,0.63,0.079,0,8.6,0,89.65,148.44,0.96,0.12,1009,1.4,276,2.3
10,9.7,0.62,0.074,0,8.2,0,90.49,138.34,0.96,0.12,1010,1.4,276,2.2
11,9.1,0.6,0.069,0,7.9,0,92.3,127.01,0.96,0.12,1010,1.3,274,2.1
12,8.7,0.58,0.067,0,7.5,0,92.23,115.24,0.96,0.12,1010,1.3,273,2.0
13,8.5,0.57,0.067,0,7.3,0,92.31,103.45,0.96,0.12,1010,1.3,273,1.9
14,9.1,0.55,0.07,0,7.3,1,88.55,91.93,0.96,0.12,1011,1.3,275,1.8
15,10.8,0.55,0.074,0,7.6,121,80.76,80.88,0.96,0.12,1011,1.4,277,2.2
16,12.4,0.55,0.076,0,7.6,298,72.36,70.94,0.96,0.12,1012,1.4,276,2.6
17,13.4,0.55,0.08,7,6.7,346,63.81,62.46,0.96,0.12,1012,1.4,273,2.8
18,14.0,0.54,0.088,8,6.2,380,59.22,56.22,0.96,0.12,1011,1.4,268,2.9
19,14.2,0.55,0.096,0,6.0,576,57.69,53.05,0.97,0.12,1011,1.4,266,3.1
20,14.2,0.55,0.1,0,6.0,608,57.79,53.52,0.97,0.12,1010,1.5,268,3.4
21,14.1,0.6,0.079,8,6.1,213,58.39,57.54,0.96,0.12,1010,1.5,272,3.6
22,13.7,0.61,0.076,0,6.0,381,59.8,64.42,0.96,0.12,1010,1.5,278,3.7
23,13.1,0.62,0.066,0,6.0,255,62.16,73.34,0.95,0.12,1010,1.5,283,3.6
0,12.0,0.66,0.059,0,6.2,75,67.61,83.54,0.95,0.12,1011,1.4,287,3.1
1,10.8,0.7,0.051,0,6.6,0,75.25,94.81,0.94,0.12,1011,1.4,290,2.6
2,10.2,0.74,0.045,0,6.9,0,79.87,106.43,0.94,0.12,1012,1.3,294,2.5
3,9.6,0.78,0.042,0,7.0,0,83.69,118.26,0.94,0.12,1012,1.2,299,2.6
4,9.2,0.82,0.04,0,7.0,0,86.0,129.99,0.93,0.12,1011,1.1,305,2.6
5,8.7,0.87,0.04,0,7.0,0,88.8,141.15,0.93,0.12,1011,1.1,311,2.7
6,8.2,0.9,0.039,0,6.9,0,91.36,150.78,0.93,0.12,1011,1.0,316,2.6
7,7.6,0.92,0.039,0,6.8,0,94.7,156.66,0.94,0.12,1012,1.0,319,2.5
8,7.1,0.93,0.039,0,6.7,0,97.14,155.76,0.93,0.12,1012,0.9,323,2.5
9,6.6,0.95,0.04,0,6.6,0,99.71,148.69,0.93,0.12,1012,0.9,326,2.4
10,6.1,0.99,0.041,0,6.1,0,100.0,138.55,0.93,0.12,1012,0.9,330,2.3
11,5.8,1.03,0.041,0,5.8,0,100.0,127.19,0.93,0.12,1013,1.0,334,2.2
12,5.4,1.08,0.039,0,5.4,0,100.0,115.42,0.92,0.12,1013,1.0,338,2.1
13,5.2,1.13,0.036,0,5.2,0,100.0,103.64,0.92,0.12,1014,1.0,343,2.1
14,5.7,1.17,0.033,0,5.3,1,97.0,92.13,0.91,0.12,1015,1.0,346,2.0
15,7.7,1.21,0.03,0,4.8,127,81.82,81.09,0.91,0.12,1015,1.0,347,2.2
16,10.3,1.23,0.028,0,4.2,309,65.72,71.18,0.91,0.12,1016,1.0,348,2.7
17,12.4,1.24,0.027,0,2.6,467,51.23,62.73,0.91,0.12,1016,1.1,347,2.8
18,14.1,1.24,0.027,0,1.5,579,42.37,56.52,0.91,0.12,1016,1.1,341,2.8
19,15.3,1.23,0.026,0,0.7,634,36.91,53.36,0.91,0.12,1016,1.1,334,2.9
20,16.0,1.22,0.024,0,0.2,626,34.09,53.83,0.91,0.12,1016,1.1,327,2.9
21,16.3,1.16,0.024,0,-0.3,555,32.23,57.83,0.91,0.12,1016,1.1,320,2.9
22,16.2,1.15,0.023,0,-0.7,429,31.65,64.68,0.9,0.12,1016,1.2,314,2.8
23,15.3,1.15,0.023,0,-0.8,262,33.32,73.57,0.9,0.12,1016,1.2,306,2.5
0,12.9,1.16,0.024,0,0.9,80,43.96,83.75,0.9,0.12,1017,1.3,295,2.2
1,10.6,1.19,0.026,0,3.0,0,59.36,95.0,0.9,0.12,1017,1.3,289,2.3
2,9.6,1.21,0.028,0,4.0,0,68.09,106.61,0.9,0.12,1017,1.3,291,2.3
3,9.0,1.2,0.029,0,5.0,0,76.14,118.44,0.9,0.12,1018,1.3,296,2.2
4,8.7,1.19,0.029,0,5.7,0,81.41,130.17,0.9,0.12,1018,1.4,300,2.1
5,8.5,1.19,0.03,0,6.1,0,84.82,141.36,0.9,0.12,1018,1.5,298,1.9
6,8.3,1.2,0.029,0,6.3,0,87.21,151.04,0.9,0.12,1018,1.5,295,1.9
7,8.2,1.21,0.029,0,6.6,0,89.37,156.96,0.9,0.12,1018,1.6,296,1.9
8,8.2,1.21,0.03,0,6.8,0,90.82,156.06,0.9,0.12,1018,1.6,300,1.9
9,8.3,1.21,0.031,7,6.9,0,91.19,148.93,0.9,0.12,1019,1.6,300,1.7
10,8.2,1.21,0.033,7,7.1,0,92.5,138.75,0.9,0.12,1019,1.6,292,1.6
11,7.9,1.2,0.033,7,7.2,0,95.23,127.38,0.9,0.12,1019,1.6,281,1.5
12,7.6,1.18,0.033,5,7.4,0,98.43,115.6,0.91,0.12,1019,1.6,276,1.6
13,7.6,1.15,0.032,5,7.6,0,99.97,103.82,0.91,0.12,1019,1.5,284,1.6
14,8.2,1.14,0.032,5,7.7,0,96.66,92.32,0.91,0.12,1020,1.5,286,1.3
15,9.9,1.15,0.031,0,7.7,115,85.98,81.3,0.9,0.12,1020,1.5,280,1.1
16,12.2,1.17,0.028,0,6.6,290,68.67,71.41,0.9,0.12,1021,1.5,291,1.4
17,14.3,1.18,0.027,8,4.5,353,51.88,62.99,0.89,0.12,1021,1.4,299,1.6
18,15.9,1.19,0.027,8,3.6,427,43.88,56.81,0.89,0.12,1021,1.4,293,1.6
19,17.0,1.21,0.026,8,3.9,505,41.6,53.67,0.9,0.12,1020,1.4,291,1.6
20,17.7,1.21,0.027,8,4.9,526,42.73,54.13,0.9,0.12,1019,1.4,290,1.6
21,17.9,1.14,0.032,7,6.0,431,45.62,58.11,0.92,0.12,1019,1.5,284,1.7
22,17.7,1.12,0.034,8,6.9,376,49.21,64.94,0.92,0.12,1018,1.5,275,1.8
23,16.7,1.09,0.036,0,7.9,234,56.09,73.8,0.92,0.12,1018,1.6,265,1.9
0,14.6,1.06,0.036,7,9.4,45,70.92,83.95,0.93,0.12,1018,1.7,257,1.8
1,12.7,1.0,0.036,3,10.1,0,84.31,95.18,0.93,0.12,1018,1.8,252,1.8
2,12.0,0.97,0.034,0,10.9,0,92.96,106.79,0.93,0.12,1018,1.9,255,1.7
3,11.7,0.97,0.03,3,11.4,0,98.3,118.61,0.92,0.12,1019,1.9,261,1.6
4,11.5,0.97,0.03,3,11.5,0,100.0,130.35,0.91,0.12,1018,1.9,263,1.5
5,11.4,0.99,0.028,7,11.4,0,100.0,141.56,0.91,0.12,1018,1.8,258,1.4
6,11.2,1.0,0.029,8,11.2,0,100.0,151.28,0.92,0.12,1017,1.8,258,1.5
7,11.1,1.0,0.03,8,11.1,0,100.0,157.26,0.92,0.12,1016,1.8,264,1.7
8,11.0,0.97,0.03,8,11.0,0,100.0,156.35,0.92,0.12,1016,1.8,271,1.8
9,11.0,0.95,0.034,0,11.0,0,100.0,149.17,0.93,0.12,1016,1.8,276,1.9
10,11.0,0.92,0.035,0,11.0,0,100.0,138.95,0.93,0.12,1016,1.8,275,1.8
11,10.8,0.88,0.032,0,10.8,0,100.0,127.56,0.93,0.12,1015,1.7,266,1.6
12,10.7,0.88,0.034,5,10.7,0,100.0,115.78,0.93,0.12,1015,1.6,252,1.5
13,10.7,0.88,0.034,5,10.7,0,100.0,104.0,0.93,0.12,1014,1.7,246,1.5
14,11.3,0.86,0.034,5,11.3,0,99.99,92.52,0.94,0.12,1015,2.0,244,1.6
15,12.7,0.84,0.036,8,11.9,60,94.63,81.52,0.94,0.12,1015,2.4,234,1.8
16,14.0,0.8,0.035,8,12.6,191,91.02,71.65,0.95,0.12,1014,2.8,227,2.2
17,14.9,0.77,0.036,3,12.9,104,87.55,63.26,0.96,0.12,1014,3.0,233,2.5
18,15.5,0.75,0.047,3,12.8,164,84.15,57.09,0.96,0.12,1014,3.2,237,2.7
19,15.9,0.75,0.049,4,12.8,100,81.6,53.97,0.96,0.12,1013,3.4,235,3.0
20,16.1,0.71,0.048,3,12.8,104,80.73,54.43,0.96,0.12,1012,3.4,234,3.2
21,16.1,0.67,0.063,5,12.9,70,81.18,58.39,0.97,0.12,1011,3.5,233,3.3
22,15.9,0.65,0.057,5,13.0,67,83.06,65.19,0.96,0.12,1010,3.5,233,3.2
23,15.5,0.61,0.048,3,13.2,75,86.23,74.02,0.96,0.12,1009,3.6,233,2.9
0,14.7,0.65,0.049,8,13.5,15,92.3,84.14,0.96,0.12,1009,3.6,229,2.5
1,14.1,0.68,0.043,5,13.6,0,96.6,95.36,0.95,0.12,1008,3.6,229,2.1
2,13.8,0.72,0.035,8,13.5,0,97.92,106.96,0.94,0.12,1008,3.5,242,2.1
3,13.6,0.8,0.033,8,13.4,0,98.46,118.78,0.94,0.12,1008,3.4,258,2.1
4,13.3,0.82,0.03,3,13.2,0,99.2,130.53,0.94,0.12,1008,3.3,271,2.1
5,12.9,0.82,0.026,3,12.8,0,99.67,141.76,0.94,0.12,1008,3.2,277,2.1
6,12.5,0.82,0.025,3,12.3,0,98.55,151.53,0.94,0.12,1008,3.0,279,2.2
7,12.1,0.79,0.024,3,11.6,0,96.93,157.56,0.94,0.12,1007,2.8,280,2.4
8,11.9,0.77,0.024,3,11.1,0,94.89,156.64,0.94,0.12,1007,2.6,277,2.5
9,11.5,0.76,0.024,0,10.6,0,94.29,149.4,0.94,0.12,1007,2.4,274,2.4
10,10.9,0.76,0.025,0,10.1,0,94.54,139.15,0.94,0.12,1007,2.3,273,2.4
11,10.3,0.75,0.026,0,9.6,0,95.11,127.74,0.94,0.12,1006,2.1,276,2.4
12,9.8,0.74,0.028,0,9.2,0,95.86,115.96,0.94,0.12,1006,1.9,279,2.4
13,9.4,0.71,0.028,0,8.8,0,96.28,104.18,0.94,0.12,1006,1.7,281,2.3
14,9.5,0.68,0.03,0,8.5,0,93.65,92.71,0.94,0.12,1006,1.5,281,2.3
15,10.7,0.66,0.032,0,8.6,114,86.95,81.73,0.94,0.12,1007,1.4,280,2.5
16,12.5,0.67,0.032,7,8.5,230,76.53,71.88,0.94,0.12,1007,1.4,280,2.8
17,14.1,0.68,0.034,7,7.2,361,63.31,63.52,0.94,0.12,1006,1.4,277,2.8
18,15.5,0.73,0.033,0,6.6,540,55.52,57.38,0.95,0.12,1006,1.5,267,2.8
19,16.3,0.71,0.039,0,7.0,608,54.04,54.27,0.95,0.12,1005,1.6,256,3.1
20,16.5,0.65,0.044,0,7.7,599,56.19,54.72,0.95,0.12,1004,1.7,250,3.5
21,16.2,0.68,0.043,7,8.4,438,59.95,58.66,0.95,0.12,1004,1.7,247,3.7
22,15.5,0.65,0.046,8,8.8,350,64.2,65.43,0.95,0.12,1004,1.7,243,3.7
23,14.5,0.61,0.046,8,9.0,157,69.68,74.23,0.95,0.12,1003,1.7,236,3.6
0,13.2,0.61,0.046,4,9.4,26,77.86,84.33,0.95,0.12,1003,1.7,227,3.3
1,12.1,0.62,0.045,4,10.1,0,87.74,95.54,0.95,0.12,1003,1.7,218,3.1
